Width,Precaution,TLHarm,TNLHarm,File,Answer,Bargain,Trial,Total
0.000003911,2E-05,0,0,0.025,0.025,0.05,0,0.10002
0.000030716,2E-05,0,1,0.025,0.025,0.05,0,1.10002
0.000000089,2E-05,0,0,0.025,0.025,0.05,0.05,0.15002
0.000000326,2E-05,0,1,0.025,0.025,0.05,0.05,1.15002
0.000000324,2E-05,1,0,0.025,0.025,0.05,0.05,1.15002
0.399964595,2E-05,0,0,0,0,0,0,2E-05
0.000001912,3E-05,0,0,0.025,0.025,0.05,0,0.10003
0.000011516,3E-05,0,1,0.025,0.025,0.05,0,1.10003
0.000000088,3E-05,0,0,0.025,0.025,0.05,0.05,0.15003
0.000000259,3E-05,0,1,0.025,0.025,0.05,0.05,1.15003
0.199986067,3E-05,0,0,0,0,0,0,3E-05
0.000004000,4E-05,0,0,0.025,0.025,0.05,0,0.10004
0.000015956,4E-05,0,1,0.025,0.025,0.05,0,1.10004
0.399980004,4E-05,0,0,0,0,0,0,4E-05
0.000000238,3E-05,1,0,0.025,0.025,0.05,0.05,1.15003
