Width,Precaution,TLHarm,TNLHarm,File,Answer,Bargain,Trial,Total
0.000002181,0,0,0,0.0375,0.0375,0.05,0,0.125
0.000021753,0,0,1,0.0375,0.0375,0.05,0,1.125
0.000000064,0,1,0,0.0375,0.0375,0.05,0,1.125
0.000000118,0,0,0,0.0375,0.0375,0.05,0.025,0.15
0.000001043,0,0,1,0.0375,0.0375,0.05,0.025,1.15
0.000000142,0,1,0,0.0375,0.0375,0.05,0.025,1.15
0.229992725,0,0,0,0,0,0,0,0
0.000002622,1.2E-05,0,0,0.0375,0.0375,0.05,0,0.125012
0.000022910,1.2E-05,0,1,0.0375,0.0375,0.05,0,1.125012
0.000000918,1.2E-05,1,0,0.0375,0.0375,0.05,0,1.125012
0.000000078,1.2E-05,0,0,0.0375,0.0375,0.05,0.025,0.150012
0.000000568,1.2E-05,0,1,0.0375,0.0375,0.05,0.025,1.150012
0.000000121,1.2E-05,1,0,0.0375,0.0375,0.05,0.025,1.150012
0.269954857,1.2E-05,0,0,0,0,0,0,1.2E-05
0.000005000,2.4E-05,0,0,0.0375,0.0375,0.05,0,0.125024
0.000028446,2.4E-05,0,1,0.0375,0.0375,0.05,0,1.125024
0.000010086,2.4E-05,1,0,0.0375,0.0375,0.05,0,1.125024
0.499956368,2.4E-05,0,0,0,0,0,0,2.4E-05
