Width,Precaution,TLHarm,TNLHarm,File,Answer,Bargain,Trial,Total
0.000000178,2.4E-05,0,0,0.1,0.1,0.2,0,0.400024
0.000001040,2.4E-05,0,1,0.1,0.1,0.2,0,1.400024
0.000000232,2.4E-05,1,0,0.1,0.1,0.2,0,1.400024
0.000000233,2.4E-05,0,0,0.1,0.1,0.2,0.2,0.600024
0.000001135,2.4E-05,0,1,0.1,0.1,0.2,0.2,1.600024
0.000000495,2.4E-05,1,0,0.1,0.1,0.2,0.2,1.600024
0.391847895,2.4E-05,0,0,0,0,0,0,2.4E-05
0.000027005,2.4E-05,0,1,0,0,0,0,1.000024
0.000000271,2.4E-05,1,0,0,0,0,0,1.000024
0.608088224,3.6E-05,0,0,0,0,0,0,3.6E-05
0.000022670,3.6E-05,0,1,0,0,0,0,1.000036
0.000010622,3.6E-05,1,0,0,0,0,0,1.000036
