Width,Precaution,TLHarm,TNLHarm,File,Answer,Bargain,Trial,Total
0.000000094,1.2E-05,0,0,0.1,0.1,0.2,0.2,0.600012
0.000000401,1.2E-05,0,1,0.1,0.1,0.2,0.2,1.600012
0.000000397,1.2E-05,1,0,0.1,0.1,0.2,0.2,1.600012
0.000000317,1.2E-05,0,0,0.1,0,0,0,0.100012
0.000000505,1.2E-05,0,1,0.1,0,0,0,1.100012
0.000002146,1.2E-05,1,0,0.1,0,0,0,1.100012
0.391843784,1.2E-05,0,0,0,0,0,0,1.2E-05
0.000026979,1.2E-05,0,1,0,0,0,0,1.000012
0.000003782,1.2E-05,1,0,0,0,0,0,1.000012
0.000000282,2.4E-05,0,0,0.1,0.1,0.2,0.2,0.600024
0.000001177,2.4E-05,0,1,0.1,0.1,0.2,0.2,1.600024
0.000000658,2.4E-05,1,0,0.1,0.1,0.2,0.2,1.600024
0.216227626,2.4E-05,0,0,0,0,0,0,2.4E-05
0.000012930,2.4E-05,0,1,0,0,0,0,1.000024
0.000000516,2.4E-05,1,0,0,0,0,0,1.000024
0.391858145,3.6E-05,0,0,0,0,0,0,3.6E-05
0.000020261,3.6E-05,0,1,0,0,0,0,1.000036
