Width,Precaution,TLHarm,TNLHarm,File,Answer,Bargain,Trial,Total
0.000002726,3.6E-05,0,0,0.025,0.025,0.05,0,0.100036
0.000019453,3.6E-05,0,1,0.025,0.025,0.05,0,1.100036
0.000000047,3.6E-05,1,0,0.025,0.025,0.05,0,1.100036
0.000001192,3.6E-05,0,0,0.025,0.025,0.05,0.05,0.150036
0.000006802,3.6E-05,0,1,0.025,0.025,0.05,0.05,1.150036
0.000000832,3.6E-05,1,0,0.025,0.025,0.05,0.05,1.150036
0.391847431,3.6E-05,0,0,0,0,0,0,3.6E-05
0.000006081,4.8E-05,0,0,0.025,0.025,0.05,0,0.100048
0.000028059,4.8E-05,0,1,0.025,0.025,0.05,0,1.100048
0.608087376,4.8E-05,0,0,0,0,0,0,4.8E-05
