Width,Precaution,TLHarm,TNLHarm,File,Answer,Bargain,Trial,Total
0.000000031,1E-05,0,0,0.1,0.1,0.2,0,0.40001
0.000000151,1E-05,0,1,0.1,0.1,0.2,0,1.40001
0.000000124,1E-05,1,0,0.1,0.1,0.2,0,1.40001
0.000000032,1E-05,0,1,0.1,0.1,0.2,0.2,1.60001
0.000000061,1E-05,1,0,0.1,0.1,0.2,0.2,1.60001
0.000000176,1E-05,0,1,0.1,0,0,0,1.10001
0.000000514,1E-05,1,0,0.1,0,0,0,1.10001
0.365090185,1E-05,0,0,0,0,0,0,1E-05
0.000030501,1E-05,0,1,0,0,0,0,1.00001
0.000002059,1E-05,1,0,0,0,0,0,1.00001
0.634832584,3E-05,0,0,0,0,0,0,3E-05
0.000026503,3E-05,0,1,0,0,0,0,1.00003
0.000017081,3E-05,1,0,0,0,0,0,1.00003
