Width,Precaution,TLHarm,TNLHarm,File,Answer,Bargain,Trial,Total
0.000000629,2.4E-05,0,1,0.1,0.1,0.2,0,1.400024
0.000000184,2.4E-05,1,0,0.1,0.1,0.2,0,1.400024
0.000000747,2.4E-05,0,1,0.1,0.1,0.2,0.2,1.600024
0.000000195,2.4E-05,1,0,0.1,0.1,0.2,0.2,1.600024
0.280318896,2.4E-05,0,0,0,0,0,0,2.4E-05
0.000019851,2.4E-05,0,1,0,0,0,0,1.000024
0.000000141,2.4E-05,1,0,0,0,0,0,1.000024
0.000001586,3.6E-05,0,1,0.1,0.1,0.2,0,1.400036
0.000005129,3.6E-05,1,0,0.1,0.1,0.2,0,1.400036
0.000001111,3.6E-05,0,1,0.1,0.1,0.2,0.2,1.600036
0.000000588,3.6E-05,1,0,0.1,0.1,0.2,0.2,1.600036
0.719618564,3.6E-05,0,0,0,0,0,0,3.6E-05
0.000027435,3.6E-05,0,1,0,0,0,0,1.000036
0.000004944,3.6E-05,1,0,0,0,0,0,1.000036
