"OptionSet","Exploit","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","Activity","Accident","WrongAttrib","PrecPower","PrecLevel","BCRatio","PrecPower1","PrecPower2","PrecPower3","PrecPower4","PrecPower5","PrecPower6","PrecPower7","PrecPower8","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","TotWealth","WealthLoss","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfareLoss","SWelfareLoss","OpportunityCost","HarmCost","TrulyLiableHarmCost","TrulyNotLiableHarmCost","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","PLiabilitySignal1","PLiabilitySignal2","PLiabilitySignal3","PLiabilitySignal4","PLiabilitySignal5","PLiabilitySignal6","PLiabilitySignal7","PLiabilitySignal8","DLiabilitySignal1","DLiabilitySignal2","DLiabilitySignal3","DLiabilitySignal4","DLiabilitySignal5","DLiabilitySignal6","DLiabilitySignal7","DLiabilitySignal8","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"Risk Neutral CM 0.25 Noise 2,2 UPC 8E-06","0","539","DWins",2E-11,0,1,0.39692,1,1,1,1,0.116676,3.67536,2.65102,0.897307,0.195955,0.175468,0.154133,0.132775,0.112188,0.0930273,0.0757665,0.0606877,1,1,0.703553,0.249591,,,0,,,,,0,0,1,0,8.925,9.92498,18.85,1.15002,8.925,9.92498,0.15,0.0459261,0.416726,0.462652,0.00344446,0.447981,0.883345,1.03335,2.12082E-05,0.883324,0.341392,0.541932,0,0,,0,0,0,0.387652,0,0.142833,0.11082,0.14989,0.155394,0.151082,0.138367,0.119801,0.0982674,0.0763788,0.134957,0.14989,0.155394,0.151082,0.138367,0.111442,0.0888594,0.0700089,1,1,0,0,0,0,0,1,0
"Risk Neutral CM 0.25 Noise 2,2 UPC 8E-06","0","539","Abandoned",1E-10,0,1,0.48898,1,1,1,1,0.132751,4.41184,4,0.804679,0.135923,0.131056,0.126679,0.123246,0.121062,0.120187,0.120424,0.121423,1,1,0.5625,0.0625004,,,0,,,,,0.999999,5.00498E-07,0,,8.95,9.94997,18.9,1.10003,8.95,9.94997,0.1,0.0379078,0.253939,0.291847,0.00189556,0.266636,0.867281,0.967281,3.2E-05,0.867249,0.208031,0.659218,0,0,,0.999999,5.00498E-07,2.0008E-07,0.241847,0,-1.40073E-07,0.111146,0.128393,0.139574,0.143443,0.139828,0.129449,0.113702,0.0944656,0.111146,0.128393,0.139574,0.143443,0.139828,0.129449,0.113702,0.0944657,1,1,0,0,0,0.999999,5.00498E-07,0,0
"Risk Neutral CM 0.25 Noise 2,2 UPC 8E-06","0","539","PrecPower1",0.125,0.999918,8.1907E-05,0.0625,8.1907E-5,8.19069E-05,1,8.1907E-05,1.02762E-05,1,4,0.420992,1,0,0,0,0,0,0,0,1,1,0.0625014,0.0625012,,,8.19068E-05,,,,,1.14715E-10,4.758E-17,3.55E-11,0.31933,9.99992,9.99996,19.9999,0.000122098,9.99992,9.99996,8.1907E-06,9.2146E-6,0,9.21462E-6,1.03672E-06,0,0.000103631,0.000111822,3.20002E-05,7.16308E-05,0,7.16308E-05,0,8.19068E-5,0.0625008,1.14715E-10,4.758E-17,2.29523E-17,0,0,1.11629,0.120118,0.136274,0.144978,0.145337,0.137843,0.124,0.105851,0.0855989,0.224718,0.214093,0.18514,0.145321,0.103535,0.0669544,0.0393003,0.0209381,8.1907E-05,8.19069E-05,0.999918,1.63879E-11,8.19068E-05,1.14715E-10,4.758E-17,2.4181E-11,1.134E-11
"Risk Neutral CM 0.25 Noise 2,2 UPC 8E-06","0","539","PrecPower2",0.125,0.999921,7.8974E-05,0.1875,7.8974E-5,7.89739E-05,1,7.8974E-05,1.00451E-05,2,4,0.531274,0,1,0,0,0,0,0,0,1,1,0.0625015,0.0625013,,,7.89738E-05,,,,,1.10608E-10,4.78711E-17,3.49E-11,0.379914,9.99992,9.99996,19.9999,0.000118872,9.99992,9.99996,7.8974E-06,8.8847E-6,0,8.88466E-6,9.996E-07,0,0.000100929,0.000108826,3.20002E-05,6.89288E-05,0,6.89288E-05,0,7.89738E-5,0.0625008,1.10608E-10,4.78711E-17,2.21304E-17,0,0,0.826849,0.115557,0.132315,0.142312,0.144457,0.138899,0.126753,0.109751,0.0899569,0.179435,0.188339,0.179434,0.155168,0.121796,0.0867744,0.0561154,0.0329381,7.8974E-05,7.89739E-05,0.999921,1.58011E-11,7.89738E-05,1.10608E-10,4.78711E-17,2.1653E-11,1.327E-11
"Risk Neutral CM 0.25 Noise 2,2 UPC 8E-06","0","539","PrecPower3",0.125,0.999924,7.63364E-05,0.3125,7.6336E-5,7.63364E-05,1,7.63364E-05,9.86599E-06,3,4,0.643071,0,0,1,0,0,0,0,0,1,1,0.0625015,0.0625013,,,7.63362E-05,,,,,1.06913E-10,4.86901E-17,3.43E-11,0.445938,9.99992,9.99996,19.9999,0.00011597,9.99992,9.99996,7.63364E-06,8.5879E-6,4.682E-12,8.58789E-6,9.66178E-07,5.26793E-13,9.84706E-05,0.000106104,3.20002E-05,6.64704E-05,3.7664100000000004E-11,6.64704E-05,0,7.63362E-5,0.0625008,1.06913E-10,4.86901E-17,2.13913E-17,5.45243E-07,0,0.509043,0.110569,0.127963,0.139358,0.143455,0.14003,0.12977,0.11406,0.0947952,0.138269,0.159891,0.167825,0.159891,0.138268,0.10853,0.0773231,0.0500034,7.63364E-5,7.63364E-05,0.999924,1.52734E-11,7.63362E-05,1.06913E-10,4.86901E-17,1.902E-11,1.531E-11
"Risk Neutral CM 0.25 Noise 2,2 UPC 8E-06","0","539","PrecPower4",0.125,0.999926,7.4267E-05,0.4375,7.4267E-5,7.4267E-05,1,7.4267E-05,9.77014E-06,4,4,0.756076,0,0,0,1,0,0,0,0,1,1,0.0625015,0.0625013,,,7.42668E-05,,,,,1.04015E-10,5.01723E-17,3.38E-11,0.515448,9.99993,9.99996,19.9999,0.000113694,9.99993,9.99996,7.4267E-06,8.3551E-6,1.175E-11,8.35508E-6,9.39974E-07,7.18937E-12,9.6497E-05,0.000103924,3.20002E-05,6.44969E-05,5.33172E-11,6.44968E-05,0,7.42668E-5,0.0625008,1.04015E-10,5.01723E-17,2.08114E-17,7.97473E-07,0,0.171969,0.105308,0.12335,0.136201,0.142356,0.141198,0.13296,0.118651,0.0999768,0.10253,0.130624,0.151051,0.158546,0.15105,0.130623,0.102529,0.0730478,7.4267E-05,7.4267E-05,0.999926,1.48593E-11,7.42668E-05,1.04015E-10,5.01723E-17,1.6385E-11,1.743E-11
"Risk Neutral CM 0.25 Noise 2,2 UPC 8E-06","0","539","PrecPower5",0.125,0.999927,7.2951E-05,0.5625,7.2951E-5,7.2951E-05,1,7.2951E-05,9.77655E-06,5,4,0.869948,0,0,0,0,1,0,0,0,1,1,0.0625015,0.0625013,,,7.29509E-05,,,,,1.02172E-10,5.23693E-17,3.34E-11,0.585786,9.99993,9.99996,19.9999,0.000112246,9.99993,9.99996,7.2951E-06,8.207E-06,2.142E-11,8.20703E-6,9.23312E-07,1.69251E-11,9.51747E-05,0.00010247,3.20002E-05,6.31745E-05,6.72876E-11,6.31744E-05,0,7.29509E-5,0.0625008,1.02172E-10,5.23693E-17,2.04426E-17,1.03045E-06,0,-0.171955,0.0999766,0.118651,0.13296,0.141198,0.142356,0.136201,0.12335,0.105308,0.0730486,0.10253,0.130623,0.15105,0.158546,0.15105,0.130623,0.102529,7.2951E-05,7.2951E-05,0.999927,1.4596E-11,7.29509E-05,1.02172E-10,5.23693E-17,1.3844E-11,1.958E-11
"Risk Neutral CM 0.25 Noise 2,2 UPC 8E-06","0","539","PrecPower6",0.125,0.999928,7.24231E-05,0.6875,7.2423E-5,7.24231E-05,1,7.24231E-05,9.88394E-06,6,4,0.984304,0,0,0,0,0,1,0,0,1,1,0.0625015,0.0625013,,,7.2423E-05,,,,,1.01433E-10,5.52105E-17,3.32E-11,0.653945,9.99993,9.99996,19.9999,0.000111666,9.99993,9.99996,7.24231E-06,8.1476E-6,1.9E-11,8.14765E-6,9.16631E-07,1.41572E-11,9.45394E-05,0.000101782,3.20002E-05,6.25392E-05,6.71941E-11,6.25391E-05,0,7.2423E-05,0.0625009,1.01433E-10,5.52105E-17,2.02947E-17,1.03712E-06,0,-0.509031,0.0947949,0.11406,0.12977,0.14003,0.143455,0.139358,0.127963,0.110569,0.050004,0.0773238,0.10853,0.138268,0.159891,0.167825,0.15989,0.138268,7.24231E-5,7.24231E-05,0.999928,1.44904E-11,7.2423E-05,1.01433E-10,5.52105E-17,1.148E-11,2.169E-11
"Risk Neutral CM 0.25 Noise 2,2 UPC 8E-06","0","539","PrecPower7",0.125,0.999927,7.25658E-05,0.8125,7.2566E-5,7.25658E-05,1,7.25658E-05,1.00712E-05,7,4,1.09872,0,0,0,0,0,0,1,0,1,1,0.0625015,0.0625013,,,7.25657E-05,,,,,1.01633E-10,5.85071E-17,3.31E-11,0.717121,9.99993,9.99996,19.9999,0.000111823,9.99993,9.99996,7.25658E-06,5.898E-12,7.1659E-5,7.16586E-5,5.96852E-13,7.07629E-05,9.44948E-05,0.000101751,3.20002E-05,6.24947E-05,6.24946E-05,3.05854E-11,0,7.25657E-5,0.0625009,1.01633E-10,5.85071E-17,2.03347E-17,0.999999,0,-0.82684,0.0899567,0.109752,0.126753,0.138899,0.144457,0.142312,0.132315,0.115556,0.0329386,0.056116,0.086775,0.121796,0.155169,0.179434,0.188338,0.179434,7.25658E-5,7.25658E-05,0.999927,1.45190E-11,7.25657E-05,1.01633E-10,5.85071E-17,9.3497E-12,2.37E-11
"Risk Neutral CM 0.25 Noise 2,2 UPC 8E-06","0","539","PrecPower8",0.125,0.999927,7.31676E-05,0.9375,7.3168E-5,7.31676E-05,1,7.31676E-05,1.03056E-05,8,4,1.21273,0,0,0,0,0,0,0,1,1,1,0.0625015,0.0625014,,,7.31674E-05,,,,,1.02475E-10,6.20018E-17,3.3E-11,0.773243,9.99993,9.99996,19.9999,0.000112485,9.99993,9.99996,7.31676E-06,4.544E-12,7.2253E-5,7.22529E-5,4.39338E-13,7.13497E-05,9.48622E-05,0.000102179,3.20002E-05,6.2862E-05,6.2862E-05,1.9242500000000002E-11,0,7.31674E-5,0.0625009,1.02475E-10,6.20018E-17,2.05033E-17,1,0,-1.11629,0.0855988,0.105851,0.124001,0.137844,0.145337,0.144978,0.136273,0.120117,0.0209384,0.0393008,0.066955,0.103536,0.145321,0.18514,0.214092,0.224716,7.31676E-5,7.31676E-05,0.999927,1.46394E-11,7.31674E-05,1.02475E-10,6.20018E-17,7.4889E-12,2.554E-11
"Risk Neutral CM 0.25 Noise 2,2 UPC 8E-06","0","539","PrecLevel0",4E-07,0.999945,5.49995E-05,0.5,5.4999E-5,5.49995E-05,0.5,5.49995E-05,4.9995E-06,4.5,0,1.33679,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,1,1,0.937499,0.937499,,,5.49994E-05,,,,,7.70609E-18,7.703E-11,1.54E-17,1,9.99999,9.99945,19.9994,0.000560499,9.99999,9.99945,5.49995E-06,1.382E-05,4.6131E-6,1.84329E-5,1.36471E-05,5.18981E-07,0.00055,0.0005555,0.0005,5E-05,3.72774E-05,1.27226E-05,0,5.49994E-5,0.9375,7.70609E-18,7.703E-11,1.54122E-17,0.745548,0,4.17983E-14,0.102735,0.121027,0.134542,0.141697,0.141697,0.134542,0.121027,0.102735,0.102735,0.121027,0.134542,0.141697,0.141697,0.134542,0.121027,0.102735,5.49995E-5,5.49995E-05,0.999945,1.10043E-11,5.49994E-05,7.70609E-18,7.703E-11,8.164E-34,1.541E-17
"Risk Neutral CM 0.25 Noise 2,2 UPC 8E-06","0","539","PrecLevel1",2E-07,0.9999,9.97911E-05,0.5,9.9791E-5,9.97911E-05,1,9.97911E-05,9.9991E-06,4.5,1,1.21447,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125001,1,1,0.937499,0.937499,,,9.9791E-05,,,,,2.30123E-17,4.94961E-11,9.03E-11,0.966089,9.99999,9.99989,19.9999,0.00011777,9.99999,9.99989,9.97911E-06,2.5439E-5,8.3285E-6,3.37672E-5,2.51207E-05,9.36976E-07,9.7792E-05,0.000107771,8E-06,8.9792E-05,6.65864E-05,2.32056E-05,0,9.9791E-05,0.9375,2.30123E-17,4.94961E-11,9.90318E-18,0.741853,0,2.06103E-14,0.102735,0.121027,0.134542,0.141697,0.141697,0.134542,0.121027,0.102735,0.102735,0.121027,0.134542,0.141697,0.141697,0.134542,0.121027,0.102735,9.97911E-5,9.97911E-05,0.9999,1.99662E-11,9.9791E-05,2.30123E-17,4.94961E-11,3.0610E-12,8.721E-11
"Risk Neutral CM 0.25 Noise 2,2 UPC 8E-06","0","539","PrecLevel2",2E-07,0.999909,9.058E-05,0.500001,9.058E-05,9.058E-05,1,9.058E-05,9.99919E-06,4.5,2,1.08746,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,1,1,0.829135,0.417572,,,1.3475E-06,,,,,3.78405E-12,4.34066E-12,8.923E-5,0.698487,9.99997,9.99991,19.9999,0.0001201,9.99997,9.99991,1.35196E-05,2.4984E-5,1.532E-05,4.03036E-5,2.22521E-05,1.29908E-05,9.65808E-05,0.0001101,1.6E-05,8.05808E-05,4.91777E-05,3.14031E-05,0,1.3475E-06,0.687486,3.78405E-12,4.34066E-12,2.09932E-24,0.611142,0,4.63131E-15,0.102735,0.121027,0.134542,0.141697,0.141697,0.134542,0.121027,0.102735,0.102735,0.121027,0.134542,0.141697,0.141697,0.134542,0.121027,0.102735,9.058E-05,9.058E-05,0.999909,1.81232E-11,1.3475E-06,3.78405E-12,4.34066E-12,2.69048E-5,6.2328E-5
"Risk Neutral CM 0.25 Noise 2,2 UPC 8E-06","0","539","PrecLevel3",2E-07,0.999918,8.2407E-05,0.500001,8.2407E-5,8.2407E-05,1,8.2407E-05,9.99928E-06,4.50001,3,0.954719,0.124999,0.124999,0.125,0.125,0.125,0.125,0.125001,0.125001,1,1,0.64383,0.187967,,,2.16782E-06,,,,,5.60636E-12,3.25143E-12,8.024E-5,0.374486,9.99994,9.99994,19.9999,0.00011866,9.99994,9.99994,1.22527E-05,1.4612E-5,2.2538E-5,3.71507E-5,1.1488E-05,2.24776E-05,9.64077E-05,0.00010866,2.4E-05,7.24077E-05,3.53036E-05,3.71041E-05,0,2.16782E-6,0.312509,5.60636E-12,3.25143E-12,1.6606E-24,0.489188,0,-1.48463E-14,0.102735,0.121027,0.134542,0.141697,0.141697,0.134542,0.121027,0.102735,0.102735,0.121027,0.134542,0.141697,0.141697,0.134542,0.121027,0.102735,8.2407E-05,8.2407E-05,0.999918,1.64880E-11,2.16782E-06,5.60636E-12,3.25143E-12,5.01907E-5,3.0048E-5
"Risk Neutral CM 0.25 Noise 2,2 UPC 8E-06","0","539","PrecLevel4",1,0.999925,7.5324E-05,0.500002,7.5324E-5,7.5324E-05,1,7.5324E-05,9.99935E-06,4.50001,4,0.814641,0.124999,0.124999,0.124999,0.125,0.125,0.125,0.125001,0.125001,1,1,0.0625007,0.0625007,,,7.53238E-05,,,,,1.05496E-10,1.05538E-17,2.11E-17,0.00956273,9.99993,9.99996,19.9999,0.000114856,9.99993,9.99996,7.5324E-06,6.4246E-6,1.7989E-5,2.44137E-5,7.22783E-07,1.77643E-05,9.73246E-05,0.000104857,3.2E-05,6.53246E-05,1.56697E-05,4.96549E-05,0,7.53238E-5,0.0625004,1.05496E-10,1.05538E-17,2.11076E-17,0.241847,0,2.99745E-14,0.102735,0.121027,0.134542,0.141697,0.141697,0.134542,0.121027,0.102735,0.102735,0.121027,0.134542,0.141697,0.141697,0.134542,0.121027,0.102735,7.5324E-05,7.5324E-05,0.999925,1.50708E-11,7.53238E-05,1.05496E-10,1.05538E-17,2.0906E-17,2.018E-19
"Risk Neutral CM 0.25 Noise 2,2 UPC 8E-06","0","539","PrecLevel5",2E-07,0.999931,6.9399E-05,0.500002,6.9399E-5,6.9399E-05,1,6.9399E-05,9.99941E-06,4.50002,5,0.664647,0.124999,0.124999,0.124999,0.125,0.125,0.125001,0.125001,0.125002,1,1,0.0625007,0.0625007,,,6.93989E-05,,,,,9.71974E-11,9.72363E-18,1.94E-17,0,9.99993,9.99995,19.9999,0.000116339,9.99993,9.99995,6.9399E-06,6.8787E-6,8.152E-06,1.50307E-5,7.73875E-07,8.05005E-06,9.93996E-05,0.00010634,4E-05,5.93996E-05,6.96814E-06,5.24315E-05,0,6.93989E-5,0.0625004,9.71974E-11,9.72363E-18,1.94473E-17,0.118952,0,2.50237E-14,0.102735,0.121027,0.134542,0.141697,0.141697,0.134542,0.121027,0.102735,0.102735,0.121027,0.134542,0.141697,0.141697,0.134542,0.121027,0.102735,6.9399E-05,6.9399E-05,0.999931,1.38854E-11,6.93989E-05,9.71974E-11,9.72363E-18,1.9447E-17,0
