Width,Precaution,TLHarm,TNLHarm,File,Answer,Bargain,Trial,Total
0.000000804,1.6E-05,0,0,0.025,0.025,0.05,0,0.100016
0.000006800,1.6E-05,0,1,0.025,0.025,0.05,0,1.100016
0.000000194,1.6E-05,1,0,0.025,0.025,0.05,0,1.100016
0.000000224,1.6E-05,0,0,0.025,0.025,0.05,0.05,0.150016
0.000001483,1.6E-05,0,1,0.025,0.025,0.05,0.05,1.150016
0.000000417,1.6E-05,1,0,0.025,0.025,0.05,0.05,1.150016
0.102821280,1.6E-05,0,0,0,0,0,0,1.6E-05
0.000001078,2.4E-05,0,0,0.025,0.025,0.05,0,0.100024
0.000008474,2.4E-05,0,1,0.025,0.025,0.05,0,1.100024
0.000000176,2.4E-05,1,0,0.025,0.025,0.05,0,1.100024
0.000000193,2.4E-05,0,0,0.025,0.025,0.05,0.05,0.150024
0.000001084,2.4E-05,0,1,0.025,0.025,0.05,0.05,1.150024
0.000000360,2.4E-05,1,0,0.025,0.025,0.05,0.05,1.150024
0.127175565,2.4E-05,0,0,0,0,0,0,2.4E-05
0.000002980,3.2E-05,0,0,0.025,0.025,0.05,0,0.100032
0.000020390,3.2E-05,0,1,0.025,0.025,0.05,0,1.100032
0.000000369,3.2E-05,1,0,0.025,0.025,0.05,0,1.100032
0.000001068,3.2E-05,0,0,0.025,0.025,0.05,0.05,0.150032
0.000004728,3.2E-05,0,1,0.025,0.025,0.05,0.05,1.150032
0.000001705,3.2E-05,1,0,0.025,0.025,0.05,0.05,1.150032
0.404826757,3.2E-05,0,0,0,0,0,0,3.2E-05
0.000000579,4E-05,0,0,0.025,0.025,0.05,0,0.10004
0.000003172,4E-05,0,1,0.025,0.025,0.05,0,1.10004
0.000000097,4E-05,1,0,0.025,0.025,0.05,0,1.10004
0.000000772,4E-05,0,0,0.025,0.025,0.05,0.05,0.15004
0.000002855,4E-05,0,1,0.025,0.025,0.05,0.05,1.15004
0.000000912,4E-05,1,0,0.025,0.025,0.05,0.05,1.15004
0.135097548,4E-05,0,0,0,0,0,0,4E-05
0.000002300,4.8E-05,0,0,0.025,0.025,0.05,0,0.100048
0.000009464,4.8E-05,0,1,0.025,0.025,0.05,0,1.100048
0.230006170,4.8E-05,0,0,0,0,0,0,4.8E-05
