Width,Precaution,TLHarm,TNLHarm,File,Answer,Bargain,Trial,Total
0.000001197,2.4E-05,0,0,0.0125,0.025,0.05,0,0.087524
0.000009762,2.4E-05,0,1,0.0125,0.025,0.05,0,1.087524
0.000000023,2.4E-05,1,0,0.0125,0.025,0.05,0,1.087524
0.000001103,2.4E-05,0,0,0.0125,0.025,0.05,0.0375,0.125024
0.000008024,2.4E-05,0,1,0.0125,0.025,0.05,0.0375,1.125024
0.000000620,2.4E-05,1,0,0.0125,0.025,0.05,0.0375,1.125024
0.229997236,2.4E-05,0,0,0,0,0,0,2.4E-05
0.000000772,3.2E-05,0,0,0.0125,0.025,0.05,0,0.087532
0.000005727,3.2E-05,0,1,0.0125,0.025,0.05,0,1.087532
0.000000579,3.2E-05,0,0,0.0125,0.025,0.05,0.0375,0.125032
0.000003763,3.2E-05,0,1,0.0125,0.025,0.05,0.0375,1.125032
0.000000132,3.2E-05,1,0,0.0125,0.025,0.05,0.0375,1.125032
0.135094895,3.2E-05,0,0,0,0,0,0,3.2E-05
0.000006348,4E-05,0,0,0.0125,0.025,0.05,0,0.08754
0.000027552,4E-05,0,1,0.0125,0.025,0.05,0,1.08754
0.000006423,4E-05,1,0,0.0125,0.025,0.05,0,1.08754
0.634835843,4E-05,0,0,0,0,0,0,4E-05
