Width,Precaution,TLHarm,TNLHarm,File,Answer,Bargain,Trial,Total
0.000005360,4E-05,0,0,0.025,0.025,0.05,0,0.10004
0.000027089,4E-05,0,1,0.025,0.025,0.05,0,1.10004
0.536008071,4E-05,0,0,0,0,0,0,4E-05
0.000000909,3E-05,0,0,0.025,0.025,0.05,0,0.10003
0.000006484,3E-05,0,1,0.025,0.025,0.05,0,1.10003
0.000000016,3E-05,1,0,0.025,0.025,0.05,0,1.10003
0.000000397,3E-05,0,0,0.025,0.025,0.05,0.05,0.15003
0.000002261,3E-05,0,1,0.025,0.025,0.05,0.05,1.15003
0.000000284,3E-05,1,0,0.025,0.025,0.05,0.05,1.15003
0.130615796,3E-05,0,0,0,0,0,0,3E-05
0.000003333,0,0,0,0.025,0.025,0.05,0,0.1
0.000033333,0,1,0,0.025,0.025,0.05,0,1.1
0.333296667,0,0,0,0,0,0,0,0
