Width,Precaution,TLHarm,TNLHarm,File,Answer,Bargain,Trial,Total
0.000000224,0,0,0,0.05,0.025,0.05,0.075,0.2
0.000001765,0,0,1,0.05,0.025,0.05,0.075,1.2
0.000000479,0,1,0,0.05,0.025,0.05,0.075,1.2
0.102820695,0,0,0,0,0,0,0,0
0.000007850,0,0,1,0,0,0,0,1
0.000000188,0,1,0,0,0,0,0,1
0.000000383,1E-05,0,0,0.05,0.025,0.05,0.075,0.20001
0.000002931,1E-05,0,1,0.05,0.025,0.05,0.075,1.20001
0.000000559,1E-05,1,0,0.05,0.025,0.05,0.075,1.20001
0.127174820,1E-05,0,0,0,0,0,0,1E-05
0.000008165,1E-05,0,1,0,0,0,0,1.00001
0.000000074,1E-05,1,0,0,0,0,0,1.00001
0.000000516,2E-05,0,0,0.05,0.025,0.05,0.075,0.20002
0.000002289,2E-05,0,1,0.05,0.025,0.05,0.075,1.20002
0.000001777,2E-05,1,0,0.05,0.025,0.05,0.075,1.20002
0.269959149,2E-05,0,0,0,0,0,0,2E-05
0.000017433,2E-05,0,1,0,0,0,0,1.00002
0.000000801,2E-05,1,0,0,0,0,0,1.00002
0.000000814,3E-05,0,0,0.05,0.025,0.05,0.075,0.20003
0.000001860,3E-05,0,1,0.05,0.025,0.05,0.075,1.20003
0.000003473,3E-05,1,0,0.05,0.025,0.05,0.075,1.20003
0.269962483,3E-05,0,0,0,0,0,0,3E-05
0.000011081,3E-05,0,1,0,0,0,0,1.00003
0.000002255,3E-05,1,0,0,0,0,0,1.00003
0.230005128,4E-05,0,0,0,0,0,0,4E-05
0.000012806,4E-05,0,1,0,0,0,0,1.00004
