Width,Precaution,TLHarm,TNLHarm,File,Answer,Bargain,Trial,Total
0.000000108,0,0,0,0.1,0.1,0.2,0,0.4
0.000000953,0,0,1,0.1,0.1,0.2,0,1.4
0.000000130,0,1,0,0.1,0.1,0.2,0,1.4
0.000000095,0,0,0,0.1,0.1,0.2,0.2,0.6
0.000000630,0,0,1,0.1,0.1,0.2,0.2,1.6
0.000000324,0,1,0,0.1,0.1,0.2,0.2,1.6
0.102820757,0,0,0,0,0,0,0,0
0.000008032,0,0,1,0,0,0,0,1
0.000000213,0,1,0,0,0,0,0,1
0.000000108,2E-05,0,0,0.1,0.1,0.2,0.2,0.60002
0.000000527,2E-05,0,1,0.1,0.1,0.2,0.2,1.60002
0.000000328,2E-05,1,0,0.1,0.1,0.2,0.2,1.60002
0.262270507,2E-05,0,0,0,0,0,0,2E-05
0.000020851,2E-05,0,1,0,0,0,0,1.00002
0.000000451,2E-05,1,0,0,0,0,0,1.00002
0.634832401,3E-05,0,0,0,0,0,0,3E-05
0.000026503,3E-05,0,1,0,0,0,0,1.00003
0.000017081,3E-05,1,0,0,0,0,0,1.00003
