Width,Precaution,TLHarm,TNLHarm,File,Answer,Bargain,Trial,Total
0.810088314,3E-05,0,0,0,0,0,0,3E-05
0.000040132,3E-05,0,1,0,0,0,0,1.00003
0.000017229,3E-05,1,0,0,0,0,0,1.00003
0.059119162,2E-05,0,0,0,0,0,0,2E-05
0.000004830,2E-05,0,1,0,0,0,0,1.00002
0.000000205,2E-05,0,1,0.1,0.1,0.2,0,1.40002
0.000000011,2E-05,1,0,0.1,0.1,0.2,0,1.40002
0.000000032,2E-05,0,1,0.1,0.1,0.2,0.2,1.60002
0.000000008,2E-05,1,0,0.1,0.1,0.2,0.2,1.60002
0.000001276,0,0,0,0.1,0.1,0.2,0,0.4
0.000010118,0,0,1,0.1,0.1,0.2,0,1.4
0.000002643,0,1,0,0.1,0.1,0.2,0,1.4
0.000000031,0,0,0,0.1,0.1,0.2,0.2,0.6
0.000000023,0,0,1,0.1,0.1,0.2,0.2,1.6
0.000000288,0,1,0,0.1,0.1,0.2,0.2,1.6
0.130715697,0,0,0,0,0,0,0,0
