Width,Precaution,TLHarm,TNLHarm,File,Answer,Bargain,Trial,Total
0.000000289,1.2E-05,0,0,0.1,0.1,0.2,0.2,0.600012
0.000002082,1.2E-05,0,1,0.1,0.1,0.2,0.2,1.600012
0.000000541,1.2E-05,1,0,0.1,0.1,0.2,0.2,1.600012
0.229996464,1.2E-05,0,0,0,0,0,0,1.2E-05
0.000018430,1.2E-05,0,1,0,0,0,0,1.000012
0.000000221,1.2E-05,1,0,0,0,0,0,1.000012
0.000000263,3.6E-05,0,0,0.1,0.1,0.2,0,0.400036
0.000001531,3.6E-05,0,1,0.1,0.1,0.2,0,1.400036
0.000000310,3.6E-05,1,0,0.1,0.1,0.2,0,1.400036
0.000000139,3.6E-05,0,0,0.1,0.1,0.2,0.2,0.600036
0.000000669,3.6E-05,0,1,0.1,0.1,0.2,0.2,1.600036
0.000000279,3.6E-05,1,0,0.1,0.1,0.2,0.2,1.600036
0.269961316,3.6E-05,0,0,0,0,0,0,3.6E-05
0.000017354,3.6E-05,0,1,0,0,0,0,1.000036
0.000000213,3.6E-05,1,0,0,0,0,0,1.000036
0.499970591,4.8E-05,0,0,0,0,0,0,4.8E-05
0.000021921,4.8E-05,0,1,0,0,0,0,1.000048
0.000007388,4.8E-05,1,0,0,0,0,0,1.000048
