Width,Precaution,TLHarm,TNLHarm,File,Answer,Bargain,Trial,Total
0.000000556,2E-05,0,0,0.025,0.025,0.05,0,0.10002
0.000004220,2E-05,0,1,0.025,0.025,0.05,0,1.10002
0.000000177,2E-05,1,0,0.025,0.025,0.05,0,1.10002
0.000000121,2E-05,0,1,0.025,0.025,0.05,0.05,1.15002
0.000000107,2E-05,1,0,0.025,0.025,0.05,0.05,1.15002
0.058727665,2E-05,0,0,0,0,0,0,2E-05
0.000003177,3E-05,0,0,0.025,0.025,0.05,0,0.10003
0.000020290,3E-05,0,1,0.025,0.025,0.05,0,1.10003
0.000001299,3E-05,1,0,0.025,0.025,0.05,0,1.10003
0.000000157,3E-05,0,0,0.025,0.025,0.05,0.05,0.15003
0.000000254,3E-05,0,1,0.025,0.025,0.05,0.05,1.15003
0.000000590,3E-05,1,0,0.025,0.025,0.05,0.05,1.15003
0.333307577,3E-05,0,0,0,0,0,0,3E-05
0.000006079,4E-05,0,0,0.025,0.025,0.05,0,0.10004
0.000028669,4E-05,0,1,0.025,0.025,0.05,0,1.10004
0.607899061,4E-05,0,0,0,0,0,0,4E-05
