Width,Precaution,TLHarm,TNLHarm,File,Answer,Bargain,Trial,Total
0.000000295,2E-05,0,0,0.4,0.4,0.8,0.8,2.40002
0.000001967,2E-05,0,1,0.4,0.4,0.8,0.8,3.40002
0.000000289,2E-05,1,0,0.4,0.4,0.8,0.8,3.40002
0.000000314,2E-05,0,0,0.4,0,0,0,0.40002
0.000000174,2E-05,0,1,0.4,0,0,0,1.40002
0.000002015,2E-05,1,0,0.4,0,0,0,1.40002
0.600047436,2E-05,0,0,0,0,0,0,2E-05
0.000029552,2E-05,0,1,0,0,0,0,1.00002
0.000011332,2E-05,1,0,0,0,0,0,1.00002
0.399890425,4E-05,0,0,0,0,0,0,4E-05
0.000016201,4E-05,0,1,0,0,0,0,1.00004
